Grant Years,State Programs,Batch Year,County Number,County Name,Total Students Awarded,Total Dollars Awarded,State Name,GNIS Number,GEO Coordinates,Grant Year End Date
2014-15,All Iowa Opportunity Scholarship,45,68,MONROE,0,0,Iowa,465256,POINT (-92.8689877 41.0297826),2015
2004-05,All Iowa Opportunity Scholarship,5,81,SAC,0,0,Iowa,465269,POINT (-95.1053946 42.3862604),2005
2001-02,Teacher Shortage Forgivable Loan,2,8,BOONE,0,0,Iowa,465197,POINT (-93.931671 42.0365493),2002
2005-06,Iowa Work Study,6,58,LOUISA,0,0,Iowa,465246,POINT (-91.2596184 41.2185073),2006
2006-07,Iowa Tuition Grant,7,37,GREENE,56,191847,Iowa,465225,POINT (-94.3968356 42.0362394),2007
2015-16,State of Iowa Scholars,56,82,SCOTT,0,0,Iowa,465270,POINT (-90.6232428 41.6370978),2016
2001-02,State of Iowa Scholars,2,85,STORY,36,14200,Iowa,465273,POINT (-93.4650448 42.0362415),2002
2014-15,All Iowa Fostercare Grant,45,98,WORTH,0,0,Iowa,465286,POINT (-93.2608476 43.3773984),2015
2011-12,All Iowa Fostercare Grant,12,45,HOWARD,1,829,Iowa,465233,POINT (-92.3171989 43.3567673),2012
2009-10,Kibbie Grant,0,96,WINNESHIEK,0,0,Iowa,465284,POINT (-91.8437074 43.2906746),2010
2013-14,Educational Training Voucher,34,25,DALLAS,1,1250,Iowa,465213,POINT (-94.0397374 41.6848862),2014
2012-13,National Guard Educational Assistance,23,84,SIOUX,12,56983,Iowa,465272,POINT (-96.1778827 43.0826174),2013
2001-02,Kibbie Grant,2,37,GREENE,0,0,Iowa,465225,POINT (-94.3968356 42.0362394),2002
2001-02,Vocational Technical Tuition Grant,2,87,TAYLOR,26,11468,Iowa,465275,POINT (-94.6964148 40.73743240000001),2002
2011-12,Iowa Work Study,12,13,CALHOUN,0,0,Iowa,465202,POINT (-94.6404136 42.385184800000005),2012
2008-09,National Guard Educational Assistance,9,68,MONROE,5,26163,Iowa,465256,POINT (-92.8689877 41.0297826),2009
2015-16,Teacher Shortage Forgivable Loan,56,60,LYON,0,0,Iowa,465248,POINT (-96.2102924 43.380497),2016
2004-05,Iowa Work Study,5,40,HAMILTON,0,0,Iowa,465228,POINT (-93.7068085 42.3837722),2005
2013-14,Iowa Tuition Grant Not-for-Profit,34,64,MARSHALL,146,445261,Iowa,465252,POINT (-92.9987706 42.0358499),2014
2002-03,Teacher Shortage Forgivable Loan,3,43,HARRISON,2,6000,Iowa,465231,POINT (-95.8169209 41.6828528),2003
2003-04,Teacher Shortage Forgivable Loan,4,92,WASHINGTON,1,3000,Iowa,465280,POINT (-91.7178676 41.335591),2004
2005-06,Iowa Tuition Grant,6,3,ALLAMAKEE,108,373706,Iowa,465192,POINT (-91.3780923 43.2842838),2006
2006-07,Educational Training Voucher,7,78,POTTAWATTAMIE,0,0,Iowa,465266,POINT (-95.5423935 41.3366123),2007
2002-03,Iowa Tuition Grant,3,55,KOSSUTH,142,407164,Iowa,465243,POINT (-94.2067199 43.20413),2003
2003-04,Iowa Grant,4,94,WEBSTER,23,18240,Iowa,465282,POINT (-94.18178810000002 42.4279662),2004
2003-04,All Iowa Fostercare Grant,4,42,HARDIN,0,0,Iowa,465230,POINT (-93.2404025 42.3838803),2004
2001-02,Distaster Relief Grant,2,19,CHICKASAW,0,0,Iowa,465208,POINT (-92.3176637 43.06004140000001),2002
2010-11,Iowa Tuition Grant Match,1,37,GREENE,35,357690,Iowa,465225,POINT (-94.3968356 42.0362394),2011
2017-18,State of Iowa Scholars,78,56,LEE,0,0,Iowa,465244,POINT (-91.479264 40.6419764),2018
2012-13,Iowa Tuition Grant Not-for-Profit,23,68,MONROE,55,143044,Iowa,465256,POINT (-92.8689877 41.0297826),2013
2017-18,Iowa Tuition Grant,78,39,GUTHRIE,0,0,Iowa,465227,POINT (-94.501055 41.6837548),2018
2017-18,Iowa Tuition Grant,78,83,SHELBY,0,0,Iowa,465271,POINT (-95.31021130000002 41.6850926),2018
2003-04,Iowa Tuition Grant Not-for-Profit,4,95,WINNEBAGO,115,340716,Iowa,465283,POINT (-93.7341955 43.37756780000001),2004
2014-15,Iowa Work Study,45,10,BUCHANAN,0,0,Iowa,465199,POINT (-91.8378392 42.4707777),2015
2004-05,Distaster Relief Grant,5,69,MONTGOMERY,0,0,Iowa,465257,POINT (-95.1563758 41.03014),2005
2006-07,Barber and Cosmetology Tuition Grant,7,82,SCOTT,0,0,Iowa,465270,POINT (-90.6232428 41.6370978),2007
2002-03,National Guard Educational Assistance,3,98,WORTH,0,0,Iowa,465286,POINT (-93.2608476 43.3773984),2003
2005-06,All Iowa Opportunity Scholarship,6,58,LOUISA,0,0,Iowa,465246,POINT (-91.2596184 41.2185073),2006
2003-04,GEAR UP Iowa Scholarship,2,51,JEFFERSON,0,0,Iowa,465239,POINT (-91.9488774 41.0317596),2004
2015-16,Iowa Tuition Grant For-Profit,56,60,LYON,0,0,Iowa,465248,POINT (-96.2102924 43.380497),2016
2013-14,All Iowa Fostercare Grant,34,75,PLYMOUTH,1,8368,Iowa,465263,POINT (-96.2140431 42.7378346),2014
2003-04,Iowa Tuition Grant Match,4,98,WORTH,0,0,Iowa,465286,POINT (-93.2608476 43.3773984),2004
2010-11,Iowa Tuition Grant,1,59,LUCAS,56,152375,Iowa,465247,POINT (-93.3277207 41.0293738),2011
2010-11,State of Iowa Scholars,1,10,BUCHANAN,0,0,Iowa,465199,POINT (-91.8378392 42.4707777),2011
2013-14,Iowa Grant,34,24,CRAWFORD,8,6375,Iowa,465212,POINT (-95.3819678 42.0372125),2014
2013-14,GEAR UP Iowa Scholarship,34,32,EMMET,0,0,Iowa,465220,POINT (-94.6784803 43.37802250000001),2014
2001-02,National Guard Educational Assistance,2,6,BENTON,1,953,Iowa,465195,POINT (-92.0656912 42.0801864),2002
2005-06,Iowa Tuition Grant Match,6,58,LOUISA,50,352496,Iowa,465246,POINT (-91.2596184 41.2185073),2006
2008-09,Teacher Shortage Forgivable Loan,9,47,IDA,0,0,Iowa,465235,POINT (-95.5134962 42.3868747),2009
2016-17,Iowa Tuition Grant,67,74,PALO ALTO,24,89828,Iowa,465262,POINT (-94.6781371 43.0820643),2017
2013-14,Distaster Relief Grant,34,99,WRIGHT,0,0,Iowa,465287,POINT (-93.7351465 42.7331189),2014
2002-03,Vocational Technical Tuition Grant,3,66,MITCHELL,13,9540,Iowa,465254,POINT (-92.7890315 43.3564124),2003
2014-15,Educational Training Voucher,45,58,LOUISA,0,0,Iowa,465246,POINT (-91.2596184 41.2185073),2015
2013-14,Kibbie Grant,34,90,WAPELLO,125,129294,Iowa,465278,POINT (-92.4094499 41.03058450000001),2014
2012-13,Iowa Work Study,23,62,MAHASKA,0,0,Iowa,465250,POINT (-92.6409094 41.3352035),2013
2015-16,Iowa Tuition Grant Not-for-Profit,56,12,BUTLER,81,382319,Iowa,465201,POINT (-92.7901934 42.7315661),2016
2012-13,Distaster Relief Grant,23,8,BOONE,0,0,Iowa,465197,POINT (-93.931671 42.0365493),2013
2007-08,National Guard Educational Assistance,8,30,DICKINSON,2,12431,Iowa,465218,POINT (-95.1508301 43.3779848),2008
2006-07,Kibbie Grant,7,30,DICKINSON,0,0,Iowa,465218,POINT (-95.1508301 43.3779848),2007
2004-05,Barber and Cosmetology Tuition Grant,5,77,POLK,0,0,Iowa,465265,POINT (-93.5735335 41.6855048),2005
2011-12,Teacher Shortage Forgivable Loan,12,65,MILLS,0,0,Iowa,465253,POINT (-95.62132670000001 41.0334523),2012
2015-16,All Iowa Opportunity Scholarship,56,11,BUENA VISTA,1,3943,Iowa,465200,POINT (-95.15114900000002 42.7354936),2016
2015-16,Iowa Tuition Grant,56,60,LYON,36,164015,Iowa,465248,POINT (-96.2102924 43.380497),2016
2004-05,All Iowa Fostercare Grant,5,30,DICKINSON,0,0,Iowa,465218,POINT (-95.1508301 43.3779848),2005
2014-15,National Guard Educational Assistance,45,58,LOUISA,6,32213,Iowa,465246,POINT (-91.2596184 41.2185073),2015
2005-06,Iowa Grant,6,28,DELAWARE,16,9991,Iowa,465216,POINT (-91.3673502 42.471211),2006
2008-09,Iowa Grant,9,45,HOWARD,15,8275,Iowa,465233,POINT (-92.3171989 43.3567673),2009
2002-03,Iowa Tuition Grant,3,5,AUDUBON,40,135381,Iowa,465194,POINT (-94.9058222 41.6845893),2003
2006-07,Iowa Tuition Grant For-Profit,7,38,GRUNDY,23,36863,Iowa,465226,POINT (-92.7914177 42.4018651),2007
2004-05,Iowa Tuition Grant,5,85,STORY,246,667075,Iowa,465273,POINT (-93.4650448 42.0362415),2005
2011-12,State of Iowa Scholars,12,72,OSCEOLA,0,0,Iowa,465260,POINT (-95.6236852 43.3785704),2012
2017-18,Iowa Tuition Grant For-Profit,78,2,ADAMS,1,1200,Iowa,465191,POINT (-94.6991849 41.02898390000001),2018
2013-14,National Guard Educational Assistance,34,77,POLK,153,557679,Iowa,465265,POINT (-93.5735335 41.6855048),2014
2015-16,Iowa Work Study,56,15,CASS,0,0,Iowa,465204,POINT (-94.9278266 41.3314876),2016
2002-03,Barber and Cosmetology Tuition Grant,3,37,GREENE,0,0,Iowa,465225,POINT (-94.3968356 42.0362394),2003
2005-06,Iowa Grant,6,58,LOUISA,4,1852,Iowa,465246,POINT (-91.2596184 41.2185073),2006
2005-06,Iowa Tuition Grant Not-for-Profit,6,62,MAHASKA,197,581138,Iowa,465250,POINT (-92.6409094 41.3352035),2006
2006-07,Iowa Tuition Grant Match,7,54,KEOKUK,37,258704,Iowa,465242,POINT (-92.1786426 41.336465),2007
2007-08,All Iowa Fostercare Grant,8,58,LOUISA,0,0,Iowa,465246,POINT (-91.2596184 41.2185073),2008
2018-19,GEAR UP Iowa Scholarship,89,80,Ringgold,0,0,Iowa,465268,POINT (-94.2439719 40.7352023),2019
2013-14,Iowa Grant,34,84,SIOUX,10,5775,Iowa,465272,POINT (-96.1778827 43.0826174),2014
2005-06,National Guard Educational Assistance,6,30,DICKINSON,0,0,Iowa,465218,POINT (-95.1508301 43.3779848),2006
2004-05,All Iowa Fostercare Grant,5,6,BENTON,0,0,Iowa,465195,POINT (-92.0656912 42.0801864),2005
2004-05,All Iowa Fostercare Grant,5,99,WRIGHT,0,0,Iowa,465287,POINT (-93.7351465 42.7331189),2005
2017-18,Teacher Shortage Forgivable Loan,78,4,APPANOOSE,0,0,Iowa,465193,POINT (-92.8686104 40.7431635),2018
2013-14,Iowa Tuition Grant For-Profit,34,39,GUTHRIE,8,10927,Iowa,465227,POINT (-94.501055 41.6837548),2014
2008-09,Teacher Shortage Forgivable Loan,9,38,GRUNDY,0,0,Iowa,465226,POINT (-92.7914177 42.4018651),2009
2007-08,All Iowa Opportunity Scholarship,8,58,LOUISA,0,0,Iowa,465246,POINT (-91.2596184 41.2185073),2008
2001-02,GEAR UP Iowa Scholarship,2,12,BUTLER,0,0,Iowa,465201,POINT (-92.7901934 42.7315661),2002
2003-04,Teacher Shortage Forgivable Loan,4,94,WEBSTER,7,17000,Iowa,465282,POINT (-94.18178810000002 42.4279662),2004
2001-02,Kibbie Grant,2,55,KOSSUTH,0,0,Iowa,465243,POINT (-94.2067199 43.20413),2002
2011-12,Barber and Cosmetology Tuition Grant,12,58,LOUISA,0,0,Iowa,465246,POINT (-91.2596184 41.2185073),2012
2002-03,Iowa Tuition Grant Match,3,48,IOWA,0,0,Iowa,465236,POINT (-92.065524 41.6863229),2003
2002-03,All Iowa Fostercare Grant,3,84,SIOUX,0,0,Iowa,465272,POINT (-96.1778827 43.0826174),2003
2010-11,All Iowa Opportunity Scholarship,1,23,CLINTON,4,24872,Iowa,465211,POINT (-90.5319724 41.8980358),2011
2013-14,Kibbie Grant,34,52,JOHNSON,173,181279,Iowa,465240,POINT (-91.5880849 41.6715511),2014
2013-14,Kibbie Grant,34,46,HUMBOLDT,19,23352,Iowa,465234,POINT (-94.2071868 42.7764686),2014
2015-16,All Iowa Opportunity Scholarship,56,32,EMMET,0,0,Iowa,465220,POINT (-94.6784803 43.37802250000001),2016
2012-13,State of Iowa Scholars,23,65,MILLS,0,0,Iowa,465253,POINT (-95.62132670000001 41.0334523),2013
2001-02,All Iowa Opportunity Scholarship,2,98,WORTH,0,0,Iowa,465286,POINT (-93.2608476 43.3773984),2002
2003-04,National Guard Educational Assistance,4,8,BOONE,13,13960,Iowa,465197,POINT (-93.931671 42.0365493),2004
2018-19,All Iowa Opportunity Scholarship,89,43,Harrison,1,4532,Iowa,465231,POINT (-95.8169209 41.6828528),2019
2004-05,All Iowa Opportunity Scholarship,5,74,PALO ALTO,0,0,Iowa,465262,POINT (-94.6781371 43.0820643),2005
2012-13,Kibbie Grant,23,17,CERRO GORDO,89,87294,Iowa,465206,POINT (-93.2608184 43.081557700000005),2013
2013-14,Iowa Grant,34,85,STORY,80,65450,Iowa,465273,POINT (-93.4650448 42.0362415),2014
2009-10,Distaster Relief Grant,0,15,CASS,0,0,Iowa,465204,POINT (-94.9278266 41.3314876),2010
2002-03,All Iowa Opportunity Scholarship,3,91,WARREN,0,0,Iowa,465279,POINT (-93.5613594 41.3343735),2003
2002-03,All Iowa Opportunity Scholarship,3,41,HANCOCK,0,0,Iowa,465229,POINT (-93.7342723 43.0818861),2003
2015-16,Iowa Tuition Grant Match,56,29,DES MOINES,70,873040,Iowa,465217,POINT (-91.1814707 40.9231829),2016
2002-03,Iowa Tuition Grant Match,3,55,KOSSUTH,0,0,Iowa,465243,POINT (-94.2067199 43.20413),2003
2003-04,Iowa Grant,4,59,LUCAS,4,1854,Iowa,465247,POINT (-93.3277207 41.0293738),2004
2017-18,GEAR UP Iowa Scholarship,78,91,WARREN,5,6900,Iowa,465279,POINT (-93.5613594 41.3343735),2018
2013-14,All Iowa Opportunity Scholarship,34,81,SAC,2,8532,Iowa,465269,POINT (-95.1053946 42.3862604),2014
2009-10,Iowa Grant,0,15,CASS,15,10981,Iowa,465204,POINT (-94.9278266 41.3314876),2010
2001-02,Teacher Shortage Forgivable Loan,2,17,CERRO GORDO,6,14000,Iowa,465206,POINT (-93.2608184 43.081557700000005),2002
2012-13,Iowa Tuition Grant,23,72,OSCEOLA,40,129169,Iowa,465260,POINT (-95.6236852 43.3785704),2013
2011-12,All Iowa Opportunity Scholarship,12,88,UNION,5,28988,Iowa,465276,POINT (-94.2423792 41.0277304),2012
2005-06,All Iowa Fostercare Grant,6,58,LOUISA,0,0,Iowa,465246,POINT (-91.2596184 41.2185073),2006
2008-09,National Guard Educational Assistance,9,35,FRANKLIN,1,2589,Iowa,465223,POINT (-93.262473 42.7325458),2009
2017-18,GEAR UP Iowa Scholarship,78,10,BUCHANAN,0,0,Iowa,465199,POINT (-91.8378392 42.4707777),2018
2006-07,Iowa Tuition Grant Not-for-Profit,7,77,POLK,1981,5370448,Iowa,465265,POINT (-93.5735335 41.6855048),2007
2003-04,Iowa Grant,4,35,FRANKLIN,11,4334,Iowa,465223,POINT (-93.262473 42.7325458),2004
2015-16,Iowa Work Study,56,87,TAYLOR,0,0,Iowa,465275,POINT (-94.6964148 40.73743240000001),2016
2017-18,All Iowa Opportunity Scholarship,78,50,JASPER,1,4383,Iowa,465238,POINT (-93.053765 41.6860394),2018
2011-12,Iowa Tuition Grant,12,10,BUCHANAN,147,347697,Iowa,465199,POINT (-91.8378392 42.4707777),2012
2012-13,All Iowa Fostercare Grant,23,44,HENRY,5,15316,Iowa,465232,POINT (-91.5445241 40.9879383),2013
2013-14,Iowa Tuition Grant For-Profit,34,18,CHEROKEE,1,1920,Iowa,465207,POINT (-95.6238055 42.7356226),2014
2009-10,Iowa Tuition Grant For-Profit,0,1,ADAIR,5,8300,Iowa,465190,POINT (-94.4709413 41.3307464),2010
2017-18,Educational Training Voucher,78,80,RINGGOLD,0,0,Iowa,465268,POINT (-94.2439719 40.7352023),2018
2012-13,All Iowa Fostercare Grant,23,13,CALHOUN,0,0,Iowa,465202,POINT (-94.6404136 42.385184800000005),2013
2007-08,GEAR UP Iowa Scholarship,2,16,CEDAR,0,0,Iowa,465205,POINT (-91.1324125 41.7723207),2008
2010-11,National Guard Educational Assistance,1,88,UNION,3,13303,Iowa,465276,POINT (-94.2423792 41.0277304),2011
2003-04,Educational Training Voucher,4,23,CLINTON,0,0,Iowa,465211,POINT (-90.5319724 41.8980358),2004
2012-13,Kibbie Grant,23,74,PALO ALTO,30,30454,Iowa,465262,POINT (-94.6781371 43.0820643),2013
2010-11,Distaster Relief Grant,1,10,BUCHANAN,0,0,Iowa,465199,POINT (-91.8378392 42.4707777),2011
2002-03,Kibbie Grant,3,73,PAGE,0,0,Iowa,465261,POINT (-95.1501747 40.7391444),2003
2004-05,Iowa Work Study,5,61,MADISON,0,0,Iowa,465249,POINT (-94.01556190000001 41.33071420000001),2005
2016-17,National Guard Educational Assistance,67,83,SHELBY,5,18978,Iowa,465271,POINT (-95.31021130000002 41.6850926),2017
2008-09,Iowa Tuition Grant Not-for-Profit,9,52,JOHNSON,207,733342,Iowa,465240,POINT (-91.5880849 41.6715511),2009
2004-05,National Guard Educational Assistance,5,25,DALLAS,5,18990,Iowa,465213,POINT (-94.0397374 41.6848862),2005
2008-09,Kibbie Grant,9,66,MITCHELL,0,0,Iowa,465254,POINT (-92.7890315 43.3564124),2009
2014-15,All Iowa Fostercare Grant,45,23,CLINTON,1,1202,Iowa,465211,POINT (-90.5319724 41.8980358),2015
2009-10,Kibbie Grant,0,91,WARREN,0,0,Iowa,465279,POINT (-93.5613594 41.3343735),2010
2015-16,Barber and Cosmetology Tuition Grant,56,83,SHELBY,0,0,Iowa,465271,POINT (-95.31021130000002 41.6850926),2016
2015-16,GEAR UP Iowa Scholarship,2,36,FREMONT,0,0,Iowa,465224,POINT (-95.6046765 40.7455892),2016
2001-02,Teacher Shortage Forgivable Loan,2,46,HUMBOLDT,3,5500,Iowa,465234,POINT (-94.2071868 42.7764686),2002
2010-11,Teacher Shortage Forgivable Loan,1,40,HAMILTON,0,0,Iowa,465228,POINT (-93.7068085 42.3837722),2011
2003-04,Iowa Tuition Grant For-Profit,4,11,BUENA VISTA,0,0,Iowa,465200,POINT (-95.15114900000002 42.7354936),2004
2011-12,Iowa Grant,12,65,MILLS,6,2866,Iowa,465253,POINT (-95.62132670000001 41.0334523),2012
2001-02,Kibbie Grant,2,94,WEBSTER,0,0,Iowa,465282,POINT (-94.18178810000002 42.4279662),2002
2012-13,All Iowa Fostercare Grant,23,72,OSCEOLA,1,3560,Iowa,465260,POINT (-95.6236852 43.3785704),2013
2013-14,State of Iowa Scholars,34,76,POCAHONTAS,0,0,Iowa,465264,POINT (-94.67874660000001 42.73413510000001),2014
2009-10,Barber and Cosmetology Tuition Grant,0,30,DICKINSON,0,0,Iowa,465218,POINT (-95.1508301 43.3779848),2010
2016-17,Iowa Tuition Grant Match,67,58,LOUISA,22,315706,Iowa,465246,POINT (-91.2596184 41.2185073),2017
2016-17,Distaster Relief Grant,67,79,POWESHIEK,0,0,Iowa,465267,POINT (-92.53146840000001 41.6864422),2017
2005-06,Barber and Cosmetology Tuition Grant,6,76,POCAHONTAS,0,0,Iowa,465264,POINT (-94.67874660000001 42.73413510000001),2006
2006-07,Teacher Shortage Forgivable Loan,7,18,CHEROKEE,5,15000,Iowa,465207,POINT (-95.6238055 42.7356226),2007
2008-09,Iowa Tuition Grant Match,9,63,MARION,246,1995188,Iowa,465251,POINT (-93.0994367 41.3344515),2009
2013-14,Iowa Tuition Grant,34,49,JACKSON,155,464122,Iowa,465237,POINT (-90.5742294 42.1717426),2014
2003-04,National Guard Educational Assistance,4,40,HAMILTON,3,5170,Iowa,465228,POINT (-93.7068085 42.3837722),2004
2018-19,All Iowa Opportunity Scholarship,89,44,Henry,6,23227,Iowa,465232,POINT (-91.5445241 40.9879383),2019
2001-02,Iowa Tuition Grant,2,80,RINGGOLD,28,89795,Iowa,465268,POINT (-94.2439719 40.7352023),2002
2016-17,GEAR UP Iowa Scholarship,2,84,SIOUX,0,0,Iowa,465272,POINT (-96.1778827 43.0826174),2017
2001-02,State of Iowa Scholars,2,27,DECATUR,3,1200,Iowa,465215,POINT (-93.7862815 40.7376827),2002
2002-03,Kibbie Grant,3,96,WINNESHIEK,0,0,Iowa,465284,POINT (-91.8437074 43.2906746),2003
2009-10,Iowa Tuition Grant,0,51,JEFFERSON,119,343194,Iowa,465239,POINT (-91.9488774 41.0317596),2010
2013-14,Iowa Tuition Grant Match,34,17,CERRO GORDO,126,942030,Iowa,465206,POINT (-93.2608184 43.081557700000005),2014
2006-07,Teacher Shortage Forgivable Loan,7,76,POCAHONTAS,0,0,Iowa,465264,POINT (-94.67874660000001 42.73413510000001),2007
2016-17,Iowa Tuition Grant,67,15,CASS,42,196644,Iowa,465204,POINT (-94.9278266 41.3314876),2017
2015-16,Kibbie Grant,56,33,FAYETTE,40,44174,Iowa,465221,POINT (-91.8443207 42.8625919),2016
2003-04,Barber and Cosmetology Tuition Grant,4,65,MILLS,0,0,Iowa,465253,POINT (-95.62132670000001 41.0334523),2004
2014-15,Iowa Grant,45,40,HAMILTON,3,3000,Iowa,465228,POINT (-93.7068085 42.3837722),2015
2003-04,Iowa Tuition Grant For-Profit,4,17,CERRO GORDO,0,0,Iowa,465206,POINT (-93.2608184 43.081557700000005),2004
2009-10,All Iowa Opportunity Scholarship,0,41,HANCOCK,2,10056,Iowa,465229,POINT (-93.7342723 43.0818861),2010
2008-09,Iowa Grant,9,65,MILLS,8,4382,Iowa,465253,POINT (-95.62132670000001 41.0334523),2009
2002-03,State of Iowa Scholars,3,84,SIOUX,16,6400,Iowa,465272,POINT (-96.1778827 43.0826174),2003
2012-13,Iowa Tuition Grant For-Profit,23,84,SIOUX,4,5450,Iowa,465272,POINT (-96.1778827 43.0826174),2013
2015-16,Kibbie Grant,56,90,WAPELLO,152,179332,Iowa,465278,POINT (-92.4094499 41.03058450000001),2016
2008-09,Educational Training Voucher,9,65,MILLS,0,0,Iowa,465253,POINT (-95.62132670000001 41.0334523),2009
2004-05,All Iowa Opportunity Scholarship,5,60,LYON,0,0,Iowa,465248,POINT (-96.2102924 43.380497),2005
2015-16,All Iowa Opportunity Scholarship,56,91,WARREN,4,19784,Iowa,465279,POINT (-93.5613594 41.3343735),2016
2007-08,Barber and Cosmetology Tuition Grant,8,70,MUSCATINE,0,0,Iowa,465258,POINT (-91.1127562 41.4839221),2008
2010-11,All Iowa Fostercare Grant,1,3,ALLAMAKEE,0,0,Iowa,465192,POINT (-91.3780923 43.2842838),2011
2015-16,Barber and Cosmetology Tuition Grant,56,11,BUENA VISTA,0,0,Iowa,465200,POINT (-95.15114900000002 42.7354936),2016
2004-05,Educational Training Voucher,5,64,MARSHALL,0,0,Iowa,465252,POINT (-92.9987706 42.0358499),2005
2013-14,Educational Training Voucher,34,15,CASS,0,0,Iowa,465204,POINT (-94.9278266 41.3314876),2014
2003-04,Vocational Technical Tuition Grant,4,27,DECATUR,14,13800,Iowa,465215,POINT (-93.7862815 40.7376827),2004
2008-09,National Guard Educational Assistance,9,33,FAYETTE,2,8580,Iowa,465221,POINT (-91.8443207 42.8625919),2009
2016-17,Teacher Shortage Forgivable Loan,67,20,CLARKE,0,0,Iowa,465209,POINT (-93.78515790000002 41.0290323),2017
2012-13,Teacher Shortage Forgivable Loan,23,98,WORTH,0,0,Iowa,465286,POINT (-93.2608476 43.3773984),2013
2017-18,Barber and Cosmetology Tuition Grant,78,3,ALLAMAKEE,0,0,Iowa,465192,POINT (-91.3780923 43.2842838),2018
2013-14,National Guard Educational Assistance,34,11,BUENA VISTA,8,23437,Iowa,465200,POINT (-95.15114900000002 42.7354936),2014
2010-11,All Iowa Fostercare Grant,1,92,WASHINGTON,0,0,Iowa,465280,POINT (-91.7178676 41.335591),2011
2014-15,GEAR UP Iowa Scholarship,2,22,CLAYTON,0,0,Iowa,465210,POINT (-91.34143280000002 42.8447493),2015
2009-10,All Iowa Fostercare Grant,0,28,DELAWARE,0,0,Iowa,465216,POINT (-91.3673502 42.471211),2010
2016-17,GEAR UP Iowa Scholarship,2,77,POLK,503,1174861,Iowa,465265,POINT (-93.5735335 41.6855048),2017
2014-15,Iowa Tuition Grant,45,20,CLARKE,54,193781,Iowa,465209,POINT (-93.78515790000002 41.0290323),2015
2016-17,GEAR UP Iowa Scholarship,2,70,MUSCATINE,8,15925,Iowa,465258,POINT (-91.1127562 41.4839221),2017
2009-10,Kibbie Grant,0,80,RINGGOLD,0,0,Iowa,465268,POINT (-94.2439719 40.7352023),2010
2011-12,Iowa Tuition Grant Match,12,64,MARSHALL,90,880439,Iowa,465252,POINT (-92.9987706 42.0358499),2012
2007-08,Iowa Tuition Grant Match,8,45,HOWARD,54,475625,Iowa,465233,POINT (-92.3171989 43.3567673),2008
2008-09,Iowa Tuition Grant,9,9,BREMER,151,521070,Iowa,465198,POINT (-92.31805480000001 42.7745873),2009
2001-02,All Iowa Fostercare Grant,2,90,WAPELLO,0,0,Iowa,465278,POINT (-92.4094499 41.03058450000001),2002
2018-19,Vocational Technical Tuition Grant,89,7,Black Hawk,106,64342,Iowa,465196,POINT (-92.3088197 42.4700957),2019
2006-07,Vocational Technical Tuition Grant,7,13,CALHOUN,20,17408,Iowa,465202,POINT (-94.6404136 42.385184800000005),2007
2003-04,Kibbie Grant,4,60,LYON,0,0,Iowa,465248,POINT (-96.2102924 43.380497),2004
2006-07,National Guard Educational Assistance,7,73,PAGE,3,8399,Iowa,465261,POINT (-95.1501747 40.7391444),2007
2012-13,National Guard Educational Assistance,23,69,MONTGOMERY,1,6658,Iowa,465257,POINT (-95.1563758 41.03014),2013
2011-12,Educational Training Voucher,12,30,DICKINSON,0,0,Iowa,465218,POINT (-95.1508301 43.3779848),2012
2002-03,State of Iowa Scholars,3,92,WASHINGTON,4,1600,Iowa,465280,POINT (-91.7178676 41.335591),2003
2006-07,Educational Training Voucher,7,65,MILLS,0,0,Iowa,465253,POINT (-95.62132670000001 41.0334523),2007
2013-14,All Iowa Opportunity Scholarship,34,45,HOWARD,2,12090,Iowa,465233,POINT (-92.3171989 43.3567673),2014
2004-05,Teacher Shortage Forgivable Loan,5,77,POLK,50,133500,Iowa,465265,POINT (-93.5735335 41.6855048),2005
